X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,time,day
21.4,984.1,0.5,1.7,25.6,1003.9,984.6,20.3,1004.4,1003.6,9.0,6.44,89.7,285.1,0.0,293.3,0.0,9.7,0.8,0.0,81.6,21.0,997.4,1004.4,0.0,0.0,0.5,1002.8,21.6,996.3,85.1,19.4,18.8,1004.3,6.29,355.3,33.6,93.4,74.9,15.0,116,17
20.8,984.2,0.6,1.6,25.6,1004.2,984.7,20.2,1004.5,1003.7,9.0,6.46,90.5,243.9,0.0,273.6,0.0,0.0,0.3,0.0,84.9,21.0,997.6,1004.6,0.0,0.0,0.0,1003.0,21.5,996.5,87.4,19.3,18.6,1004.5,6.3,12.8,33.6,93.8,74.9,15.0,117,17
20.2,984.4,0.2,1.8,25.6,1004.3,984.9,20.0,1004.7,1003.9,9.0,6.46,91.1,0.0,0.0,283.9,0.0,33.8,0.0,0.0,90.7,21.0,997.7,1004.5,0.0,0.0,0.5,1003.2,21.3,996.4,88.7,19.2,18.5,1004.8,6.3,22.1,33.6,94.4,74.7,15.0,118,17
19.8,984.4,0.0,1.7,25.6,1004.2,985.0,19.9,1004.8,1004.0,9.0,6.46,91.1,0.0,0.0,0.0,0.0,38.1,0.0,0.0,93.4,21.0,997.6,1004.8,0.0,0.0,0.5,1003.2,21.2,996.7,89.7,19.0,18.4,1004.7,6.3,14.3,33.6,95.2,74.4,15.0,119,17
19.4,984.5,0.0,1.3,25.6,1004.4,985.1,19.9,1004.9,1004.1,9.0,6.46,92.0,23.7,0.0,0.0,0.0,38.7,0.3,0.0,94.6,21.0,997.8,1004.9,0.0,0.0,0.6,1003.4,21.2,996.8,90.1,18.8,18.4,1004.9,6.3,53.2,33.6,95.0,75.9,15.0,120,17
19.3,984.7,0.0,0.9,25.6,1004.4,985.1,19.9,1004.9,1004.3,9.0,6.46,91.0,70.7,0.0,0.0,0.0,344.2,0.4,0.0,95.3,21.0,997.8,1004.9,0.0,0.0,0.7,1003.5,21.1,996.8,90.3,19.0,18.3,1005.0,6.3,28.6,33.6,94.8,77.0,15.0,121,17
19.4,984.7,0.6,0.7,25.6,1004.8,985.3,19.9,1005.1,1004.3,9.0,6.46,91.8,72.3,0.0,183.9,0.0,0.0,0.9,0.0,94.0,21.0,998.2,1005.2,0.0,0.0,0.0,1003.8,21.1,997.1,89.8,19.0,18.3,1005.3,6.3,14.7,33.6,94.7,76.6,15.0,122,17
19.4,985.0,0.6,1.1,25.6,1005.1,985.5,19.9,1005.3,1004.6,9.0,6.48,92.8,68.3,0.0,220.7,0.0,21.8,0.9,0.0,94.6,21.0,998.5,1005.5,0.0,0.0,0.2,1004.0,21.1,997.4,90.3,18.8,18.2,1005.5,6.3,4.8,33.6,95.1,75.5,15.0,123,17
19.3,985.4,0.5,1.3,25.6,1005.2,985.9,19.9,1005.7,1005.0,9.0,6.48,93.4,0.0,0.0,207.4,0.0,357.1,0.0,0.0,95.5,21.0,998.6,1005.8,0.0,0.0,0.7,1004.0,21.1,997.7,91.5,18.8,18.2,1005.6,6.3,31.7,33.6,95.6,76.2,15.0,124,17
19.3,985.6,0.0,1.7,25.6,1005.4,986.0,19.9,1005.9,1005.2,9.0,6.48,93.7,357.0,0.0,0.0,0.0,345.1,0.6,0.0,95.0,21.0,998.8,1005.7,0.0,0.0,0.6,1004.2,21.0,997.6,90.7,18.6,18.1,1005.8,6.3,52.8,33.6,95.9,76.3,15.0,125,17
19.4,985.8,0.0,1.2,25.6,1005.6,986.0,19.9,1005.9,1005.4,9.0,6.48,94.2,343.6,0.0,0.0,0.0,341.1,0.6,0.0,93.9,21.0,999.0,1005.9,0.0,0.0,0.4,1004.3,20.7,997.8,90.0,18.6,18.0,1005.8,6.3,37.3,33.6,95.4,76.4,15.0,126,17
19.7,985.9,0.3,1.7,25.6,1005.9,986.1,19.9,1006.0,1005.5,9.0,6.48,94.5,50.2,0.0,13.9,0.0,13.2,0.6,0.0,90.9,21.0,999.3,1006.0,0.0,0.0,0.3,1004.4,20.7,997.9,90.6,18.6,17.9,1005.9,6.3,7.1,33.6,94.9,76.7,15.0,127,17
20.2,986.0,0.5,2.1,25.6,1006.1,986.3,19.8,1006.2,1005.7,9.0,6.48,94.7,235.4,0.0,278.0,0.0,351.2,0.4,0.0,87.9,21.0,999.5,1006.4,0.0,0.0,1.1,1004.4,20.7,998.3,91.6,18.5,17.8,1006.0,6.3,24.4,33.6,94.7,76.2,15.0,128,17
20.0,986.2,1.3,2.3,25.6,1006.1,986.6,19.7,1006.5,1005.9,9.0,6.48,94.9,263.5,0.0,313.2,0.0,324.1,0.8,0.0,88.6,21.0,999.5,1006.3,0.0,0.0,0.9,1004.7,20.7,998.2,91.5,18.4,17.8,1006.3,6.3,38.6,33.6,95.3,76.4,15.0,129,17
20.0,986.5,1.2,2.2,25.6,1006.1,986.5,19.7,1006.4,1006.2,9.0,6.48,95.0,301.2,0.0,288.4,0.0,338.3,0.5,0.0,89.0,21.0,999.5,1006.4,0.0,0.0,1.2,1004.9,20.6,998.3,91.4,18.4,17.8,1006.5,6.3,14.6,33.6,94.4,77.2,15.0,130,17
19.8,986.3,0.6,0.9,25.6,1006.3,986.6,19.6,1006.5,1006.0,9.0,6.48,95.0,346.8,0.0,272.8,0.0,331.3,0.5,0.0,89.8,21.0,999.7,1006.6,0.0,0.0,0.8,1005.2,20.3,998.5,91.6,18.4,17.8,1006.7,6.3,32.8,33.6,94.4,78.0,15.0,131,17
19.8,986.5,0.9,0.6,25.6,1006.5,986.8,19.6,1006.7,1006.2,9.0,6.48,95.3,197.4,0.0,281.5,0.0,327.3,1.0,0.0,88.8,21.0,999.9,1006.8,0.0,0.0,1.1,1005.4,20.2,998.7,92.3,18.3,17.8,1006.9,6.3,41.0,33.6,94.7,79.4,15.0,132,17
19.4,986.7,0.5,1.0,25.6,1006.6,986.9,19.5,1006.8,1006.4,9.0,6.48,95.3,217.0,0.0,282.0,0.0,338.3,1.2,0.0,88.7,21.0,1000.0,1007.0,0.0,0.0,0.9,1005.3,20.1,998.9,92.5,18.0,17.7,1006.9,6.3,15.7,33.6,94.6,80.1,15.0,133,17
18.9,986.8,0.3,1.8,25.6,1006.5,987.1,19.4,1007.0,1006.5,9.0,6.48,95.1,249.5,0.0,237.9,0.0,346.8,1.0,0.0,91.3,21.0,999.9,1006.9,0.0,0.0,0.6,1005.2,19.9,998.8,92.8,18.0,17.7,1006.8,6.3,30.0,33.6,95.5,80.3,15.0,134,17
18.8,986.7,0.5,1.9,25.6,1006.7,987.1,19.5,1007.0,1006.4,9.0,6.48,94.4,0.0,0.0,293.5,0.0,337.6,0.0,0.0,92.9,21.0,1000.1,1006.9,0.0,0.0,1.3,1005.3,19.8,998.8,92.8,17.9,17.7,1006.9,6.3,19.9,33.6,95.3,79.9,15.0,135,17
18.5,986.8,0.7,1.1,25.6,1006.6,987.1,19.5,1007.0,1006.6,9.0,6.48,94.5,181.6,0.0,316.3,0.0,0.0,0.4,0.0,93.8,21.0,1000.0,1006.9,0.0,0.0,0.0,1005.5,19.8,998.8,93.0,17.7,17.6,1007.1,6.3,1.2,33.6,95.2,80.3,15.0,136,17
18.2,986.8,1.0,1.3,25.6,1006.7,987.1,19.4,1007.1,1006.6,9.0,6.48,94.9,350.8,0.0,330.7,0.0,12.7,0.7,0.0,95.7,21.0,1000.1,1007.1,0.0,0.0,0.5,1005.5,19.8,999.0,93.1,17.6,17.5,1007.1,6.3,24.8,33.6,94.3,78.8,15.0,137,17
18.0,987.0,1.3,2.4,25.6,1006.7,987.2,19.3,1007.2,1006.8,9.0,6.48,95.2,0.0,0.0,314.6,0.0,325.6,0.0,0.0,97.2,21.0,1000.1,1007.2,0.0,0.0,0.4,1005.6,19.7,999.1,93.1,17.6,17.5,1007.2,6.3,24.3,33.6,93.5,77.1,15.0,138,17
18.0,987.0,0.1,1.4,25.6,1006.8,987.3,19.2,1007.3,1006.8,9.0,6.48,95.5,0.0,0.0,0.0,0.0,327.5,0.0,0.0,97.3,21.0,1000.2,1007.2,0.0,0.0,0.4,1005.9,19.8,999.1,93.0,17.7,17.5,1007.5,6.3,38.6,33.6,93.4,77.0,15.0,139,17
18.7,987.0,0.0,2.0,25.6,1007.0,987.4,19.0,1007.3,1006.8,9.0,6.48,95.7,0.0,0.0,0.0,0.0,330.5,0.0,0.0,95.2,21.0,1000.4,1007.4,0.0,0.0,0.7,1006.0,19.8,999.3,92.9,17.6,17.6,1007.6,6.3,30.6,33.6,93.4,77.0,15.0,140,17
18.8,987.2,0.0,1.7,25.6,1007.3,987.6,18.9,1007.6,1007.0,9.0,6.48,96.0,213.2,0.0,0.0,0.0,0.6,0.3,0.0,92.3,21.0,1000.7,1007.7,0.0,0.0,1.4,1006.1,19.7,999.6,92.8,17.5,17.6,1007.7,6.3,9.2,33.6,93.3,77.3,15.0,141,17
18.6,987.5,0.5,3.1,25.6,1007.5,987.7,18.9,1007.7,1007.3,9.0,6.48,96.1,253.0,0.0,257.1,0.0,26.7,0.8,0.0,93.1,21.0,1000.9,1007.8,0.0,0.0,0.7,1006.2,19.7,999.7,93.2,17.4,17.5,1007.8,6.3,23.6,33.6,94.1,75.8,15.0,142,17
18.6,987.6,0.3,3.5,25.6,1007.5,987.7,18.9,1007.7,1007.4,9.0,6.48,96.1,210.6,0.0,264.4,0.0,336.3,0.8,0.0,93.1,21.0,1000.9,1007.9,0.0,0.0,0.4,1006.3,19.7,999.8,93.3,17.4,17.5,1007.9,6.3,36.2,33.6,94.9,75.3,15.0,143,17
18.4,987.8,0.6,2.6,0.0,1007.6,987.8,18.8,1007.8,1007.6,0.0,0.0,96.0,221.5,0.0,263.5,0.0,0.0,0.7,0.0,95.1,0.0,1001.0,1008.0,0.0,0.0,0.0,1006.2,19.7,999.9,93.6,17.3,17.5,1007.8,0.0,23.7,0.0,95.4,75.4,0.0,0,18
18.2,987.7,0.7,1.5,0.0,1007.6,987.8,18.7,1007.8,1007.6,0.0,0.0,95.8,208.0,0.0,296.1,0.0,0.0,1.3,0.0,96.4,0.0,1001.0,1008.0,0.0,0.0,0.0,1006.4,19.7,999.9,93.1,17.1,17.5,1008.0,0.0,3.6,0.0,95.5,75.6,0.0,1,18
18.2,987.8,0.6,2.0,0.0,1007.5,987.8,18.5,1007.8,1007.7,0.0,0.0,95.6,252.6,0.0,270.2,0.0,0.0,1.7,0.0,96.5,0.0,1000.9,1008.0,0.0,0.0,0.0,1006.5,19.7,999.9,93.0,17.0,17.6,1008.1,0.0,18.3,0.0,95.6,75.2,0.0,2,18
18.0,987.7,0.7,2.1,0.0,1007.5,988.0,18.4,1008.0,1007.6,0.0,0.0,94.9,246.5,0.0,274.0,0.0,313.6,1.1,0.0,96.0,0.0,1000.9,1008.1,0.0,0.0,0.5,1006.5,19.7,1000.0,92.9,16.9,17.5,1008.1,0.0,24.1,0.0,95.7,74.7,0.0,3,18
17.8,987.7,0.3,1.8,0.0,1007.5,988.0,18.3,1008.0,1007.6,0.0,0.0,94.5,251.5,0.0,266.4,0.0,16.2,0.5,0.0,97.0,0.0,1000.9,1008.1,0.0,0.0,1.1,1006.6,19.7,1000.0,93.0,16.8,17.5,1008.2,0.0,28.8,0.0,95.0,74.8,0.0,4,18
17.8,987.7,1.0,1.4,0.0,1007.4,988.1,18.3,1008.1,1007.6,0.0,0.0,94.5,36.5,0.0,247.8,0.0,11.8,0.9,0.0,94.8,0.0,1000.8,1008.1,0.0,0.0,0.8,1006.5,19.6,1000.0,93.1,16.8,17.4,1008.1,0.0,43.6,0.0,95.1,75.5,0.0,5,18
17.2,987.7,1.1,2.1,0.0,1007.4,988.0,18.0,1008.0,1007.6,0.0,0.0,94.6,55.9,0.0,227.5,0.0,13.5,1.1,0.0,96.2,0.0,1000.8,1008.2,0.0,0.0,1.2,1006.6,19.2,1000.0,93.4,16.6,17.2,1008.2,0.0,62.4,0.0,95.7,76.6,0.0,6,18
17.4,987.6,1.0,2.0,0.0,1007.4,988.0,17.9,1008.0,1007.5,0.0,0.0,95.0,36.4,0.0,221.8,0.0,21.3,0.6,0.0,96.7,0.0,1000.8,1008.1,0.0,0.0,1.2,1006.5,19.1,999.9,93.7,16.5,16.9,1008.1,0.0,35.9,0.0,95.3,77.3,0.0,7,18
17.9,987.6,0.7,1.7,0.0,1007.5,988.1,17.7,1008.2,1007.5,0.0,0.0,95.4,136.7,0.0,236.5,0.0,25.5,0.3,0.0,95.0,0.0,1000.9,1008.1,0.0,0.0,1.7,1006.4,18.8,999.9,94.0,16.4,16.8,1008.0,0.0,38.6,0.0,94.5,78.0,0.0,8,18
18.0,987.6,0.8,0.8,0.0,1007.7,988.1,17.7,1008.2,1007.6,0.0,0.0,95.4,243.9,0.0,264.7,0.0,10.2,0.7,0.0,92.0,0.0,1001.1,1008.2,0.0,0.0,1.3,1006.4,18.7,1000.0,94.7,16.2,16.7,1008.0,0.0,49.1,0.0,93.8,78.8,0.0,9,18
18.0,987.9,0.9,0.9,0.0,1007.7,988.0,17.6,1008.1,1007.9,0.0,0.0,95.8,282.9,0.0,252.7,0.0,283.3,0.9,0.0,90.7,0.0,1001.1,1008.2,0.0,0.0,0.3,1006.5,18.7,1000.0,95.2,16.2,16.7,1008.1,0.0,43.3,0.0,94.8,78.6,0.0,10,18
17.3,988.0,1.0,0.9,0.0,1007.9,988.1,17.5,1008.2,1008.0,0.0,0.0,95.9,341.3,0.0,264.5,0.0,59.3,1.4,0.0,94.2,0.0,1001.3,1008.3,0.0,0.0,0.3,1006.5,18.7,1000.1,95.3,16.0,16.7,1008.1,0.0,38.2,0.0,96.1,78.7,0.0,11,18
16.6,988.1,0.7,2.1,0.0,1007.8,988.3,17.4,1008.3,1008.1,0.0,0.0,96.0,344.0,0.0,261.7,0.0,17.3,0.1,0.0,96.9,0.0,1001.2,1008.4,0.0,0.0,1.1,1006.7,18.7,1000.2,95.5,16.0,16.9,1008.3,0.0,32.5,0.0,96.2,79.3,0.0,12,18
16.4,988.1,0.7,0.8,0.0,1007.8,988.3,17.3,1008.4,1008.1,0.0,0.0,96.1,0.0,0.0,255.7,0.0,1.0,0.1,0.0,97.9,0.0,1001.2,1008.4,0.0,0.0,1.0,1006.7,18.6,1000.2,95.2,16.1,16.8,1008.3,0.0,22.3,0.0,96.1,79.6,0.0,13,18
16.5,988.0,0.8,0.7,0.0,1007.8,988.2,17.3,1008.3,1008.0,0.0,0.0,96.2,0.0,0.0,254.5,0.0,21.0,0.0,0.0,97.9,0.0,1001.2,1008.4,0.0,0.0,1.4,1006.8,18.7,1000.2,95.2,16.1,16.7,1008.4,0.0,36.9,0.0,96.3,79.5,0.0,14,18
17.0,988.1,0.6,0.0,0.0,1007.7,988.3,17.1,1008.4,1008.1,0.0,0.0,96.3,0.0,0.0,243.3,0.0,27.3,0.0,0.0,97.9,0.0,1001.1,1008.5,0.0,0.0,1.1,1006.7,18.6,1000.3,94.9,16.2,16.6,1008.3,0.0,0.0,0.0,96.4,79.6,0.0,15,18
17.2,988.0,0.9,0.7,0.0,1007.8,988.2,17.1,1008.3,1008.0,0.0,0.0,96.4,0.0,0.0,270.3,0.0,12.2,0.0,0.0,97.9,0.0,1001.2,1008.6,0.0,0.0,0.8,1006.7,18.6,1000.4,95.2,16.0,16.6,1008.3,0.0,342.1,0.0,96.6,80.6,0.0,16,18
16.8,988.2,0.5,0.4,0.0,1007.8,988.3,17.1,1008.4,1008.2,0.0,0.0,96.5,253.8,0.0,292.8,0.0,199.7,0.9,0.0,97.5,0.0,1001.2,1008.6,0.0,0.0,0.9,1006.8,18.5,1000.4,95.0,16.0,16.7,1008.4,0.0,342.2,0.0,96.5,80.6,0.0,17,18
16.6,988.2,0.9,0.4,0.0,1007.7,988.4,17.1,1008.5,1008.2,0.0,0.0,96.5,207.3,0.0,280.5,0.0,20.4,0.8,0.0,97.9,0.0,1001.1,1008.5,0.0,0.0,0.6,1006.8,18.5,1000.3,95.0,15.9,16.7,1008.4,0.0,1.4,0.0,96.6,80.7,0.0,18,18
16.5,988.1,0.0,0.6,0.0,1007.8,988.5,17.0,1008.6,1008.1,0.0,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,0.0,1001.2,1008.4,0.0,0.0,0.0,1006.8,18.3,1000.2,94.8,15.7,16.9,1008.4,0.0,2.5,0.0,96.6,81.2,0.0,19,18
16.7,988.1,0.0,0.0,0.0,1007.9,988.4,16.9,1008.4,1008.1,0.0,0.0,96.5,0.0,0.0,0.0,0.0,14.9,0.0,0.0,97.9,0.0,1001.3,1008.4,0.0,0.0,1.4,1006.8,18.1,1000.2,94.8,15.7,16.9,1008.4,0.0,0.0,0.0,96.6,82.1,0.0,20,18
16.6,988.1,0.1,0.7,0.0,1008.0,988.5,16.8,1008.6,1008.1,0.0,0.0,96.6,0.0,0.0,128.1,0.0,237.0,0.0,0.0,97.7,0.0,1001.3,1008.6,0.0,0.0,0.8,1006.9,17.9,1000.4,94.5,15.8,16.9,1008.5,0.0,349.1,0.0,96.6,84.0,0.0,21,18
16.1,988.1,0.4,0.1,0.0,1008.0,988.5,16.7,1008.5,1008.1,0.0,0.0,96.6,0.0,0.0,150.9,0.0,30.6,0.0,0.0,97.9,0.0,1001.3,1008.4,0.0,0.0,0.4,1006.8,17.7,1000.2,94.5,15.9,17.1,1008.4,0.0,35.5,0.0,96.6,84.8,0.0,22,18
16.1,988.2,0.8,0.0,0.0,1008.0,988.5,16.8,1008.5,1008.2,0.0,0.0,96.7,0.0,0.0,267.2,0.0,0.0,0.0,0.0,97.9,0.0,1001.3,1008.5,0.0,0.0,0.1,1006.9,17.7,1000.3,94.4,16.0,17.0,1008.5,0.0,27.1,0.0,96.6,85.3,0.0,23,18
16.1,988.2,1.0,0.0,0.0,1008.1,988.6,16.5,1008.6,1008.2,0.0,0.0,96.7,188.7,0.0,269.0,0.0,0.0,0.8,0.0,97.9,0.0,1001.4,1008.6,0.0,0.0,0.0,1007.0,17.7,1000.4,94.7,15.9,17.0,1008.6,0.0,0.0,0.0,96.5,85.3,0.0,24,18
15.6,988.3,1.3,0.0,0.0,1008.2,988.8,16.4,1008.9,1008.3,0.0,0.0,96.7,199.5,0.0,254.3,0.0,51.5,0.5,0.0,97.9,0.0,1001.5,1008.6,0.0,0.0,0.4,1007.1,17.6,1000.4,94.9,15.8,16.9,1008.7,0.0,0.0,0.0,96.6,86.0,0.0,25,18
15.6,988.4,1.1,0.7,0.0,1008.4,988.8,16.3,1008.9,1008.4,0.0,0.0,96.7,0.0,0.0,240.8,0.0,0.0,0.1,0.0,97.9,0.0,1001.7,1008.7,0.0,0.0,0.0,1007.1,17.6,1000.5,95.5,15.7,16.8,1008.7,0.0,31.2,0.0,96.6,86.9,0.0,26,18
15.7,988.5,1.4,0.4,0.0,1008.4,988.9,16.3,1009.0,1008.5,0.0,0.0,96.7,203.1,0.0,242.2,0.0,0.0,0.5,0.0,97.9,0.0,1001.7,1008.7,0.0,0.0,0.0,1007.1,17.6,1000.5,95.2,15.7,16.9,1008.7,0.0,334.1,0.0,96.6,87.4,0.0,27,18
15.4,988.4,0.3,0.0,0.0,1008.5,988.8,16.2,1008.9,1008.4,0.0,0.0,96.8,224.3,0.0,236.1,0.0,24.8,0.6,0.0,97.9,0.0,1001.8,1009.0,0.0,0.0,0.7,1007.1,17.4,1000.7,94.9,15.6,16.7,1008.7,0.0,0.0,0.0,96.5,87.7,0.0,28,18
15.4,988.5,0.1,0.9,0.0,1008.5,988.8,16.2,1008.9,1008.5,0.0,0.0,96.9,182.2,0.0,0.0,0.0,0.0,1.3,0.0,97.9,0.0,1001.8,1009.0,0.0,0.0,0.0,1007.3,17.3,1000.7,94.5,15.7,16.8,1008.9,0.0,37.2,0.0,96.6,88.1,0.0,29,18
15.3,988.6,0.0,0.0,0.0,1008.6,988.8,16.2,1008.9,1008.7,0.0,0.0,96.9,213.0,0.0,0.0,0.0,0.0,1.4,0.0,97.9,0.0,1001.9,1009.2,0.0,0.0,0.0,1007.4,17.2,1000.9,94.0,15.4,16.8,1009.0,0.0,0.0,0.0,96.6,87.8,0.0,30,18
15.3,988.8,0.5,0.0,0.0,1008.7,988.9,16.2,1009.0,1008.9,0.0,0.0,97.0,177.9,0.0,357.1,0.0,0.0,1.2,0.0,97.9,0.0,1002.0,1009.3,0.0,0.0,0.0,1007.4,17.2,1001.0,93.7,15.4,16.7,1009.0,0.0,0.0,0.0,96.6,88.7,0.0,31,18
15.3,988.9,0.3,0.0,0.0,1008.9,989.1,16.2,1009.2,1009.0,0.0,0.0,97.0,212.3,0.0,338.7,0.0,0.0,0.9,0.0,97.9,0.0,1002.2,1009.4,0.0,0.0,0.0,1007.6,17.0,1001.1,93.7,15.4,16.7,1009.2,0.0,0.0,0.0,96.6,88.9,0.0,32,18
15.3,989.0,0.5,0.4,0.0,1008.9,989.2,16.3,1009.3,1009.1,0.0,0.0,97.1,206.1,0.0,278.2,0.0,0.0,0.7,0.0,97.9,0.0,1002.2,1009.5,0.0,0.0,0.0,1007.7,17.1,1001.2,93.5,15.4,16.7,1009.3,0.01,166.5,0.0,96.5,89.3,0.0,33,18
15.4,989.1,0.6,0.0,0.0,1009.0,989.3,16.2,1009.4,1009.2,0.0,0.03,97.2,199.4,0.0,268.8,0.0,0.0,0.4,0.0,97.9,0.0,1002.3,1009.6,0.0,0.0,0.0,1007.9,17.2,1001.3,92.7,15.4,16.8,1009.5,0.03,0.0,0.0,96.5,89.3,0.0,34,18
15.4,989.1,0.5,0.0,0.0,1009.0,989.3,16.2,1009.4,1009.2,0.0,0.07,97.2,238.8,0.0,263.5,0.0,0.0,0.7,0.0,97.9,0.0,1002.3,1009.7,0.0,0.0,0.0,1007.9,17.2,1001.4,90.5,15.3,16.9,1009.5,0.05,0.0,0.0,96.6,88.7,0.0,35,18
15.8,989.2,0.6,0.0,0.0,1009.2,989.5,16.3,1009.6,1009.3,0.0,0.11,97.3,195.0,0.0,248.4,0.0,225.1,1.0,0.0,97.9,0.0,1002.5,1009.7,0.0,0.0,0.4,1008.0,17.5,1001.4,89.7,15.4,16.9,1009.6,0.08,0.0,0.0,96.5,88.0,0.0,36,18
15.9,989.4,0.5,0.0,0.0,1009.3,989.6,16.4,1009.7,1009.5,0.0,0.18,97.4,204.6,0.0,243.3,0.0,0.0,0.8,0.0,97.9,0.0,1002.6,1009.7,0.0,0.0,0.0,1007.9,17.7,1001.5,89.9,15.4,16.9,1009.5,0.13,0.0,0.0,96.5,86.6,0.0,37,18
16.0,989.6,0.4,0.0,0.0,1009.4,989.6,16.6,1009.7,1009.7,0.0,0.25,97.4,245.9,0.0,137.5,0.0,0.0,0.6,0.0,97.9,0.0,1002.7,1009.8,0.0,0.0,0.0,1007.8,17.8,1001.6,89.6,15.3,16.9,1009.4,0.18,0.0,0.0,96.6,85.9,0.0,38,18
16.2,989.6,0.0,0.9,0.0,1009.4,989.7,16.8,1009.8,1009.7,0.0,0.37,97.6,191.4,0.0,0.0,0.0,171.9,0.4,0.0,97.9,0.0,1002.7,1009.9,0.0,0.0,0.5,1007.9,18.0,1001.7,89.0,15.4,17.0,1009.5,0.25,165.9,0.0,96.5,84.8,0.0,39,18
16.4,989.6,0.6,0.0,0.0,1009.5,989.6,17.0,1009.7,1009.7,0.0,0.49,97.6,217.5,0.0,258.4,0.0,0.0,0.2,0.0,97.9,0.0,1002.8,1009.9,0.0,0.0,0.0,1008.0,18.1,1001.7,89.1,15.5,17.1,1009.6,0.32,180.1,0.0,96.5,84.1,0.0,40,18
16.4,989.6,0.7,0.0,0.0,1009.4,989.8,17.1,1009.9,1009.7,0.0,0.63,97.7,234.6,0.0,259.6,0.0,272.7,0.6,0.0,97.9,0.0,1002.8,1010.0,0.0,0.0,1.1,1008.0,18.2,1001.8,88.5,15.6,17.0,1009.6,0.39,0.0,0.0,96.5,83.7,0.0,41,18
16.2,989.7,0.6,0.1,0.0,1009.5,989.8,17.3,1009.9,1009.8,0.0,0.81,97.8,183.5,0.0,265.8,0.0,43.0,0.6,0.0,97.9,0.0,1002.9,1010.0,0.0,0.0,1.5,1008.0,18.5,1001.8,88.8,15.7,16.9,1009.6,0.48,194.1,0.0,96.5,82.9,0.0,42,18
16.7,989.8,0.1,0.2,0.0,1009.5,989.9,17.4,1010.0,1009.8,0.0,0.99,97.8,201.1,0.0,271.7,0.0,47.2,0.6,0.0,96.5,0.0,1002.9,1009.8,1.1,85.3,1.5,1008.0,18.8,1001.6,88.3,15.8,16.9,1009.6,0.56,298.0,0.0,96.5,81.6,0.0,43,18
17.0,989.7,0.3,0.0,0.0,1009.4,989.8,17.6,1009.9,1009.7,0.0,1.16,97.9,281.0,0.0,284.6,0.0,50.0,1.4,0.0,94.6,0.0,1002.8,1009.9,1.7,99.7,1.5,1008.1,18.7,1001.7,87.3,15.9,17.0,1009.7,0.62,0.0,0.0,96.5,81.2,0.0,44,18
17.9,989.7,0.1,0.0,0.0,1009.4,989.9,17.6,1010.0,1009.7,0.0,1.35,97.9,243.6,0.0,0.0,0.0,49.8,0.6,0.0,90.3,0.0,1002.8,1009.9,2.3,138.0,1.8,1008.1,19.0,1001.7,86.9,16.1,17.0,1009.7,0.67,0.0,0.0,96.5,80.5,0.0,45,18
18.5,989.6,0.2,0.0,0.0,1009.4,989.9,17.8,1010.0,1009.6,0.0,1.57,97.9,194.0,0.0,301.2,0.0,32.3,1.0,0.0,87.3,0.0,1002.8,1010.0,1.6,152.2,1.1,1008.1,19.6,1001.8,87.4,16.3,16.9,1009.7,0.74,155.6,0.0,96.5,79.7,0.0,46,18
18.9,989.7,0.5,0.6,0.0,1009.4,990.0,18.0,1010.1,1009.7,0.0,1.78,97.9,190.7,0.0,348.8,0.0,329.9,1.5,0.0,83.6,0.0,1002.8,1010.0,0.0,0.0,0.8,1008.3,20.1,1001.8,87.2,16.4,16.9,1009.9,0.82,2.9,0.0,96.5,77.5,0.0,47,18
19.3,989.8,1.4,0.8,0.0,1009.4,990.1,18.0,1010.2,1009.8,0.0,2.02,97.9,205.4,0.0,2.8,0.0,178.1,1.2,0.0,81.6,0.0,1002.8,1010.1,0.0,0.0,0.7,1008.3,20.2,1001.9,86.1,16.5,17.1,1009.9,0.89,358.5,0.0,96.5,76.2,0.0,48,18
19.5,989.8,0.5,0.7,0.0,1009.5,990.1,18.1,1010.1,1009.8,0.0,2.29,97.9,211.0,0.0,84.2,0.0,221.9,0.7,0.0,78.3,0.0,1002.9,1010.2,0.0,0.0,0.8,1008.3,20.3,1002.0,86.2,16.6,17.4,1009.9,0.99,85.4,0.0,94.8,76.7,0.0,49,18
20.1,989.8,0.9,0.9,0.0,1009.5,990.0,18.2,1010.0,1009.7,0.0,2.6,97.9,183.2,0.0,98.3,0.0,149.9,1.1,0.0,76.5,0.0,1002.9,1010.1,0.0,0.0,0.2,1008.3,20.6,1001.9,82.7,16.9,17.7,1009.9,1.11,67.9,0.0,94.5,75.1,0.0,50,18
20.9,989.8,0.2,0.1,0.0,1009.5,990.0,18.3,1010.0,1009.7,0.0,2.95,97.9,174.0,0.0,164.8,0.0,0.0,0.9,0.0,71.5,0.0,1002.9,1010.2,0.0,0.0,0.0,1008.4,20.6,1002.0,82.7,17.0,18.0,1010.0,1.28,119.6,0.0,92.6,73.1,0.0,51,18
