time,X00,X07,X30,X31,X34,X34_diff,X31_1,X31_2,X31_3,X31_4,X31_5,X31_6,X31_7,X31_8,X31_9,X31_10,X31_11,X31_12,X34_diff_1,X34_diff_2,X34_diff_3,X34_diff_4,X34_diff_5,X34_diff_6,X34_diff_7,X34_diff_8,X34_diff_9,X34_diff_10,X34_diff_11,X34_diff_12,X34_diff_13,X34_diff_14,X34_diff_15,X34_diff_16,X34_diff_17,X34_diff_18,X34_diff_19,X34_diff_20
95,1.7361304708423053,1.5860878586137797,-0.8714984111711193,1.6402173782723353,1.035739034750778,0.03688893139215654,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,1.4952813945514085,1.585866384376988,1.513398392516524,1.3684624087955966,1.4228134026909445,1.513398392516524,1.241643423039785,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498,0.05094185763678738,0.055333397088234815,0.04655031818534028,0.05709001286881368,0.057968320759103104,0.057090012868813655,0.03249739194070923
96,1.7148858540460028,1.5632398850957343,-0.8900828058560463,1.6221003803072198,1.0726279661429345,0.03601062350186712,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,1.4952813945514085,1.585866384376988,1.513398392516524,1.3684624087955966,1.4228134026909445,1.513398392516524,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498,0.05094185763678738,0.055333397088234815,0.04655031818534028,0.05709001286881368,0.057968320759103104,0.057090012868813655
97,1.7998643212312138,1.6317838056498695,-0.9086672005409733,1.5496323884467558,1.1086385896448017,0.032497391940709,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,1.4952813945514085,1.585866384376988,1.513398392516524,1.3684624087955966,1.4228134026909445,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498,0.05094185763678738,0.055333397088234815,0.04655031818534028,0.05709001286881368,0.057968320759103104
98,1.6299073868607912,1.5860878586137797,-0.9504820885820591,1.585866384376988,1.1411359815855107,0.03249739194070944,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,1.4952813945514085,1.585866384376988,1.513398392516524,1.3684624087955966,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498,0.05094185763678738,0.055333397088234815,0.04655031818534028,0.05709001286881368
99,1.6723966204533973,1.6317838056498695,-0.9783586806094497,1.567749386411872,1.17363337352622,0.029862468269840958,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,1.4952813945514085,1.585866384376988,1.513398392516524,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498,0.05094185763678738,0.055333397088234815,0.04655031818534028
100,1.7148858540460028,1.6317838056498695,-0.9644203845957545,1.567749386411872,1.203495841796061,0.028105852489262118,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,1.4952813945514085,1.585866384376988,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498,0.05094185763678738,0.055333397088234815
101,1.7148858540460028,1.6089358321318241,-0.9597742859245227,1.4771643965862922,1.2316016942853232,0.026349236708683277,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,1.4952813945514085,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498,0.05094185763678738
102,1.7148858540460028,1.6089358321318241,-0.913313299212205,1.4771643965862922,1.2579509309940065,0.024592620928104436,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,1.513398392516524,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738,0.05533339708823498
103,1.7361304708423053,1.5860878586137797,-0.9086672005409733,1.4228134026909445,1.282543551922111,0.021957697257236175,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,1.6402173782723353,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702,0.05094185763678738
104,1.7148858540460028,1.5632398850957343,-0.9086672005409733,1.459047398621176,1.304501249179347,0.020201081476656668,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,1.5496323884467558,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702,0.05182016552707702
105,1.5874181532681857,1.4718479910235547,-0.9226054965546687,1.459047398621176,1.3247023306560037,0.018444465696078494,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,1.4952813945514085,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771,0.05182016552707702
106,1.6086627700644889,1.3804560969513742,-0.8993750031985099,1.4046964047258288,1.3431467963520822,0.01668784991549943,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,1.459047398621176,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923,0.05094185763678771
107,1.5661735364718834,1.3119121763972392,-0.9086672005409733,1.3684624087955966,1.3598346462675817,0.014931234134920368,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,1.6402173782723353,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017,0.04830693396591923
108,1.6511520036570944,1.3804560969513742,-0.9086672005409733,1.3322284128653648,1.374765880402502,0.01317461835434175,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,1.6221003803072198,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039,0.04655031818534017
109,1.5449289196755802,1.3347601499152844,-0.8622062138286556,1.295994416935133,1.3879404987568438,0.011418002573762687,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,1.5496323884467558,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326,0.04655031818534039
110,1.502439686082975,1.3119121763972392,-0.8714984111711193,1.2597604210049014,1.3993585013306065,0.009661386793183846,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,1.585866384376988,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271,0.044793702404761326
111,1.3537273685088553,1.2433682558431047,-0.8668523124998875,1.2235264250746696,1.4090198881237903,0.007026463122315363,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,1.567749386411872,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645,0.04303708662418271
112,1.289993518119947,1.1519763617709242,-0.7925147337601791,1.1872924291444373,1.4160463512461057,0.0061481552320261645,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,1.567749386411872,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336,0.041280470843603645
113,1.2050150509347353,1.1062804147348344,-0.7739303390752521,1.1148244372839737,1.4221945064781318,0.00439153945144688,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,1.4771643965862922,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804,0.040402162953314336
114,1.1200365837495243,1.0148885206626548,-0.759992043061557,1.0604734433886258,1.4265860459295787,0.002634923670868483,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,1.4771643965862922,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654,0.039523855063024804
115,1.0563027333606159,0.9691925736265642,-0.759992043061557,0.9698884535630463,1.4292209696004472,0.0017566157805790628,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,1.4228134026909445,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712,0.03688893139215654
116,0.9925688829717072,0.9234966265904744,-0.6995927603355439,0.9155374596676984,1.4309775853810263,0.0008783078902894204,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,1.459047398621176,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709,0.03601062350186712
117,0.9288350325827994,0.8549527060363392,-0.6345473789382992,0.8068354718770032,1.4318558932713157,0.0008783078902891983,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,1.459047398621176,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944,0.032497391940709
118,0.9075904157864964,0.7407128384461142,-0.5462715041848957,0.6800164861211919,1.4327342011616049,0.0,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,1.4046964047258288,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958,0.03249739194070944
119,0.8226119486012854,0.6950168914100244,-0.43011903740410157,0.5169635044351483,1.4327342011616049,0.0,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,1.3684624087955966,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118,0.029862468269840958
120,0.8013673318049823,0.6493209443739346,-0.3232587679657708,0.46261251053980035,1.4327342011616049,0.0,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,1.3322284128653648,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277,0.028105852489262118
121,0.7376334814160738,0.6036249973378448,-0.1002460317466462,0.3720275207142207,1.4327342011616049,0.0,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,1.295994416935133,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436,0.026349236708683277
122,0.6951442478234683,0.5807770238197995,0.0019681390204527556,0.29955952885375725,1.4327342011616049,0.0,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,1.2597604210049014,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175,0.024592620928104436
123,0.6526550142308628,0.5122331032656643,0.10418230978755172,0.26332553292352556,1.4327342011616049,0.0,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,1.2235264250746696,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668,0.021957697257236175
124,0.6101657806382574,0.4665371562295745,0.21568867789711368,0.26332553292352556,1.4327342011616049,0.0,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,1.1872924291444373,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494,0.020201081476656668
125,0.6101657806382574,0.4208412091934846,0.21104257922588218,0.24520853495840939,1.4327342011616049,0.0,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,1.1148244372839737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943,0.018444465696078494
126,0.6101657806382574,0.3979932356754393,0.21104257922588218,0.13650654716771424,1.4327342011616049,0.0,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,1.0604734433886258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368,0.01668784991549943
127,0.6101657806382574,0.3522972886393495,0.234273072582041,0.22709153699329385,1.4327342011616049,0.0,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.9698884535630463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175,0.014931234134920368
128,0.5464319302493489,0.329449315121305,0.28073405929435863,0.20897453902817767,1.4327342011616049,0.0,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.9155374596676984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687,0.01317461835434175
129,0.4826980798604403,0.2609053945671698,0.234273072582041,0.1908575410630615,1.4327342011616049,0.0,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.8068354718770032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846,0.011418002573762687
130,0.44020884626783485,0.2380574210491245,0.308610651321749,0.1908575410630615,1.4327342011616049,0.0,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.6800164861211919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363,0.009661386793183846
131,0.3977196126752294,0.1923614740130347,0.3875943287326891,0.1908575410630615,1.4327342011616049,0.0,0.1908575410630615,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.5169635044351483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645,0.007026463122315363
132,0.35523037908262317,0.16951350049498937,0.42940921677377525,0.11838954920259805,1.4327342011616049,0.0,0.1908575410630615,0.1908575410630615,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.46261251053980035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688,0.0061481552320261645
133,0.3339857622863208,0.14666552697694485,0.43405531544500675,0.10027255123748187,1.4327342011616049,0.0,0.11838954920259805,0.1908575410630615,0.1908575410630615,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.3720275207142207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483,0.00439153945144688
134,0.31274114549001775,0.14666552697694485,0.47122410481486077,0.06403855530725015,1.4327342011616049,0.0,0.10027255123748187,0.11838954920259805,0.1908575410630615,0.1908575410630615,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.29955952885375725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628,0.002634923670868483
135,0.31274114549001775,0.12381755345889954,0.48516240082855594,0.11838954920259805,1.4327342011616049,0.0,0.06403855530725015,0.10027255123748187,0.11838954920259805,0.1908575410630615,0.1908575410630615,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.26332553292352556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204,0.0017566157805790628
136,0.27025191189741227,0.12381755345889954,0.4991006968422517,0.045921557342134614,1.4327342011616049,0.0,0.11838954920259805,0.06403855530725015,0.10027255123748187,0.11838954920259805,0.1908575410630615,0.1908575410630615,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.26332553292352556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0008783078902894204
137,0.20651806150850371,0.12381755345889954,0.5548538808970324,0.08215555327236633,1.4327342011616049,0.0,0.045921557342134614,0.11838954920259805,0.06403855530725015,0.10027255123748187,0.11838954920259805,0.1908575410630615,0.1908575410630615,0.1908575410630615,0.20897453902817767,0.22709153699329385,0.13650654716771424,0.24520853495840939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983
