time,X00,X07,X30,X31,X34,X34_diff,X31_1,X31_2,X31_3,X31_4,X31_5,X31_6,X31_7,X31_8,X31_9,X31_10,X31_11,X31_12,X34_diff_1,X34_diff_2,X34_diff_3,X34_diff_4,X34_diff_5,X34_diff_6,X34_diff_7,X34_diff_8,X34_diff_9,X34_diff_10,X34_diff_11,X34_diff_12,X34_diff_13,X34_diff_14,X34_diff_15,X34_diff_16,X34_diff_17,X34_diff_18,X34_diff_19,X34_diff_20
43,-0.5370435263620943,-0.6073175991185401,0.6384836569792047,-0.5338223775415755,-0.9588981840965414,0.014931234134920479,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,-0.8961623368438936,-0.9323963327741256,-0.9505133307392415,-0.9686303287043573,-1.004864324634589,-1.0229813225997053,-1.0954493144601687,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.47330967597318574,-0.5159257050463605,0.49445459817101955,-0.5157053795764592,-0.9439669499616209,0.01756615780578874,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,-0.8961623368438936,-0.9323963327741256,-0.9505133307392415,-0.9686303287043573,-1.004864324634589,-1.0229813225997053,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.34584197519536863,-0.47022975801026984,0.6059609662805822,-0.37076939585553176,-0.9264007921558322,0.019322773586367803,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,-0.8961623368438936,-0.9323963327741256,-0.9505133307392415,-0.9686303287043573,-1.004864324634589,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.19712965762124918,-0.35598989042004486,0.5873765715956549,-0.22583341213460423,-0.9070780185694644,0.021079389366946533,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,-0.8961623368438936,-0.9323963327741256,-0.9505133307392415,-0.9686303287043573,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.09090657363973519,-0.19605407579373008,0.31325674999298114,-0.11713142434390908,-0.8859986292025178,0.024592620928104325,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,-0.8961623368438936,-0.9323963327741256,-0.9505133307392415,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.09090657363973519,-0.03611826116741527,0.2528574672669677,-0.026546434518329467,-0.8614060082744135,0.026349236708683277,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,-0.8961623368438936,-0.9323963327741256,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0,0.0
49,-0.005928106454524283,0.12381755345889954,0.13670500048617354,0.08215555327236633,-0.8350567715657302,0.022836005147525373,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,-0.8961623368438936,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0
50,0.14278421111959516,0.21520944753108,0.09953621111631955,0.10027255123748187,-0.8122207664182048,0.0158095420252099,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,-0.841811342948546,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0
51,0.24900729510110917,0.1923614740130347,-0.07701553839048739,0.20897453902817767,-0.7964112243929949,0.021957697257236064,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,-0.805577347018314,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0,0.0
52,0.3764749958789263,0.1923614740130347,-0.08166163706171921,0.2814425308886411,-0.7744535271357589,0.0316190840504198,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,-0.7512263531229664,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204,0.0
53,0.5251873134530457,0.30660134160325964,-0.18387580782881785,0.2814425308886411,-0.7428344430853391,0.03425400772128817,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,-0.6425243653322706,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407,0.0008783078902894204
54,0.5889211638419543,0.329449315121305,-0.3046743732808438,0.4444955125746848,-0.7085804353640509,0.0351323156115777,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,-0.5338223775415755,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628,0.0017566157805788407
55,0.6314103974345597,0.5122331032656643,-0.5648558988698227,0.46261251053980035,-0.6734481197524732,0.03601062350186701,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,-0.5338223775415755,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814,0.0017566157805790628
56,0.8013673318049823,0.6036249973378448,-0.5230410108287369,0.6075484942607279,-0.6374374962506062,0.038645547172735384,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,-0.5157053795764592,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814,0.0035132315611576814
57,0.8226119486012854,0.6950168914100244,-0.6159629842533721,0.6981334840863075,-0.5987919490778708,0.039523855063024804,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,-0.37076939585553176,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633,0.0035132315611576814
58,0.9075904157864964,0.7864087854822048,-0.7646381417327884,0.8249524698421188,-0.559268094014846,0.042158778733893176,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,-0.22583341213460423,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474,0.005269847341736633
59,0.9500796493791017,0.8092567590002494,-0.7042388590067756,0.9155374596676984,-0.5171093152809528,0.042158778733893176,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,-0.11713142434390908,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957,0.007026463122315474
60,1.0138134997680104,0.9463446001085197,-0.7553459443903251,0.8974204617025828,-0.47495053654705965,0.04479370240476144,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,-0.026546434518329467,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687,0.009661386793183957
61,0.9925688829717072,1.0605844676987446,-0.8482679178149605,0.8974204617025828,-0.4301568341422982,0.04567201029505097,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.08215555327236633,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218,0.011418002573762687
62,1.0987919669532211,1.0605844676987446,-1.0805728513765487,0.9880054515281624,-0.38448482384724725,0.047428626075629754,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.10027255123748187,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479,0.012296310464052218
63,1.1625258173421298,1.1976723088070143,-0.9830047792806815,1.0967074393188576,-0.3370561977716175,0.047428626075629754,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.20897453902817767,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874,0.014931234134920479
64,1.2050150509347353,1.2433682558431047,-1.075926752705317,1.0423564454235104,-0.28962757169598774,0.04918524185620868,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.2814425308886411,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803,0.01756615780578874
65,1.183770434138433,1.2205202823250594,-1.052696259349158,1.3503454108304809,-0.24044232983977906,0.04918524185620873,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.2814425308886411,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533,0.019322773586367803
66,1.3537273685088553,1.3576081234333297,-1.1595565287874885,1.3865794067607127,-0.19125708798357033,0.050941857636787546,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.4444955125746848,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325,0.021079389366946533
67,1.3324827517125524,1.3804560969513742,-1.1595565287874885,1.3322284128653648,-0.14031523034678278,0.0526984734173664,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.46261251053980035,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277,0.024592620928104325
68,1.2687489013236437,1.4946959645415991,-1.1502643314450252,1.3865794067607127,-0.08761675692941638,0.051820165527076974,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.6075484942607279,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373,0.026349236708683277
69,1.3537273685088553,1.5403919115776892,-1.2989394889244414,1.459047398621176,-0.03579659140233941,0.05182016552707698,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.6981334840863075,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099,0.022836005147525373
70,1.4811950692866718,1.5632398850957343,-1.2757089955682825,1.4771643965862922,0.016023574124737573,0.052698473417366394,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.8249524698421188,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064,0.0158095420252099
71,1.5874181532681857,1.6317838056498695,-1.3732770676641497,1.4952813945514085,0.06872204754210397,0.05357678130765599,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.9155374596676984,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198,0.021957697257236064
72,1.5661735364718834,1.6774797526859593,-1.2850011929107463,1.567749386411872,0.12229882884975996,0.05269847341736639,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.8974204617025828,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817,0.0316190840504198
73,1.6511520036570944,1.6774797526859593,-1.192079219486111,1.6583343762374514,0.17499730226712634,0.052698473417366415,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.8974204617025828,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777,0.03425400772128817
74,1.5874181532681857,1.8145675937942296,-1.2571246008833556,1.6039833823421037,0.22769577568449276,0.052698473417366415,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.9880054515281624,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701,0.0351323156115777
75,1.6086627700644889,1.7917196202761843,-1.1967253181573427,1.7126853701327993,0.28039424910185917,0.05269847341736639,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,1.0967074393188576,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384,0.03601062350186701
76,1.6299073868607912,1.8145675937942296,-1.2524785022121239,1.6402173782723353,0.33309272251922556,0.052698473417366554,1.7126853701327993,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,1.0423564454235104,0.05269847341736639,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804,0.038645547172735384
77,1.6936412372496998,1.837415567312274,-1.2850011929107463,1.6945683721676832,0.3857911959365921,0.05269847341736622,1.6402173782723353,1.7126853701327993,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,1.3503454108304809,0.052698473417366554,0.05269847341736639,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176,0.039523855063024804
78,1.7998643212312138,1.837415567312274,-1.4104458570340042,1.9119723477490742,0.43848966935395833,0.05182016552707702,1.6945683721676832,1.6402173782723353,1.7126853701327993,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,1.3865794067607127,0.05269847341736622,0.052698473417366554,0.05269847341736639,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176,0.042158778733893176
79,1.8848427884164254,1.883111514348364,-1.3825692650066135,1.9844403396095383,0.49030983488103536,0.05182016552707697,1.9119723477490742,1.6945683721676832,1.6402173782723353,1.7126853701327993,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,1.3322284128653648,0.05182016552707702,0.05269847341736622,0.052698473417366554,0.05269847341736639,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144,0.042158778733893176
80,1.8423535548238192,1.997351381938589,-1.429030251718931,1.803270359958379,0.5421300004081123,0.05094185763678771,1.9844403396095383,1.9119723477490742,1.6945683721676832,1.6402173782723353,1.7126853701327993,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,1.3865794067607127,0.05182016552707697,0.05182016552707702,0.05269847341736622,0.052698473417366554,0.05269847341736639,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097,0.04479370240476144
81,1.9273320220090309,2.065895302492724,-1.5405366198284933,1.9844403396095383,0.5930718580449,0.04830693396591923,1.803270359958379,1.9844403396095383,1.9119723477490742,1.6945683721676832,1.6402173782723353,1.7126853701327993,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,1.459047398621176,0.05094185763678771,0.05182016552707697,0.05182016552707702,0.05269847341736622,0.052698473417366554,0.05269847341736639,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754,0.04567201029505097
82,1.9060874052127277,2.020199355456634,-1.5033678304586393,1.9119723477490742,0.6413787920108193,0.05094185763678749,1.9844403396095383,1.803270359958379,1.9844403396095383,1.9119723477490742,1.6945683721676832,1.6402173782723353,1.7126853701327993,1.6039833823421037,1.6583343762374514,1.567749386411872,1.4952813945514085,1.4771643965862922,0.04830693396591923,0.05094185763678771,0.05182016552707697,0.05182016552707702,0.05269847341736622,0.052698473417366554,0.05269847341736639,0.052698473417366415,0.052698473417366415,0.05269847341736639,0.05357678130765599,0.052698473417366394,0.05182016552707698,0.051820165527076974,0.0526984734173664,0.050941857636787546,0.04918524185620873,0.04918524185620868,0.047428626075629754,0.047428626075629754
